 -- Frame 468 Framerate: 81.9 [Very Good Framerate]
 -- Frame 469 Framerate: 78.5 [Very Good Framerate]
 -- Frame 470 Framerate: 78.0 [Very Good Framerate]
 -- Frame 471 Framerate: 77.7 [Very Good Framerate]
 -- Frame 472 Framerate: 80.0 [Very Good Framerate]
 -- Frame 473 Framerate: 76.1 [Very Good Framerate]
 -- Frame 474 Framerate: 77.9 [Very Good Framerate]
 -- Frame 475 Framerate: 77.2 [Very Good Framerate]
 -- Frame 476 Framerate: 77.5 [Very Good Framerate]
 -- Frame 477 Framerate: 77.4 [Very Good Framerate]
 -- Frame 478 Framerate: 80.1 [Very Good Framerate]
 -- Frame 479 Framerate: 76.5 [Very Good Framerate]
 -- Frame 480 Framerate: 78.0 [Very Good Framerate]
 -- Frame 481 Framerate: 72.7 [Very Good Framerate]
 -- Frame 482 Framerate: 73.1 [Very Good Framerate]
 -- Frame 483 Framerate: 73.3 [Very Good Framerate]
 -- Frame 484 Framerate: 74.9 [Very Good Framerate]
 -- Frame 485 Framerate: 72.6 [Very Good Framerate]
 -- Frame 486 Framerate: 73.8 [Very Good Framerate]
 -- Frame 487 Framerate: 73.9 [Very Good Framerate]
 -- Frame 488 Framerate: 83.0 [Very Good Framerate]
 -- Frame 489 Framerate: 81.9 [Very Good Framerate]
 -- Frame 490 Framerate: 76.5 [Very Good Framerate]
 -- Frame 491 Framerate: 78.0 [Very Good Framerate]
 -- Frame 492 Framerate: 72.2 [Very Good Framerate]
 -- Frame 493 Framerate: 76.1 [Very Good Framerate]
 -- Frame 494 Framerate: 75.8 [Very Good Framerate]
 -- Frame 495 Framerate: 73.1 [Very Good Framerate]
 -- Frame 496 Framerate: 76.4 [Very Good Framerate]
 -- Frame 497 Framerate: 73.3 [Very Good Framerate]
 -- Frame 498 Framerate: 87.9 [Very Good Framerate]
 -- Frame 499 Framerate: 78.0 [Very Good Framerate]
 -- Frame 500 Framerate: 77.6 [Very Good Framerate]
 -- Frame 501 Framerate: 76.8 [Very Good Framerate]
 -- Frame 502 Framerate: 77.5 [Very Good Framerate]
 -- Frame 503 Framerate: 77.8 [Very Good Framerate]
 -- Frame 504 Framerate: 79.5 [Very Good Framerate]
 -- Frame 505 Framerate: 77.4 [Very Good Framerate]
 -- Frame 506 Framerate: 77.3 [Very Good Framerate]
 -- Frame 507 Framerate: 77.3 [Very Good Framerate]
 -- Frame 508 Framerate: 76.9 [Very Good Framerate]
 -- Frame 509 Framerate: 76.8 [Very Good Framerate]
 -- Frame 510 Framerate: 78.2 [Very Good Framerate]
 -- Frame 511 Framerate: 75.9 [Very Good Framerate]
 -- Frame 512 Framerate: 76.3 [Very Good Framerate]
 -- Frame 513 Framerate: 79.2 [Very Good Framerate]
 -- Frame 514 Framerate: 78.1 [Very Good Framerate]
 -- Frame 515 Framerate: 76.8 [Very Good Framerate]
 -- Frame 516 Framerate: 78.5 [Very Good Framerate]
 -- Frame 517 Framerate: 76.3 [Very Good Framerate]
 -- Frame 518 Framerate: 77.5 [Very Good Framerate]
 -- Frame 519 Framerate: 76.4 [Very Good Framerate]
 -- Frame 520 Framerate: 77.8 [Very Good Framerate]
 -- Frame 521 Framerate: 76.7 [Very Good Framerate]
 -- Frame 522 Framerate: 76.8 [Very Good Framerate]
 -- Frame 523 Framerate: 79.4 [Very Good Framerate]
 -- Frame 524 Framerate: 75.5 [Very Good Framerate]
 -- Frame 525 Framerate: 78.5 [Very Good Framerate]
 -- Frame 526 Framerate: 77.0 [Very Good Framerate]
 -- Frame 527 Framerate: 76.6 [Very Good Framerate]
 -- Frame 528 Framerate: 25.8 [Good Framerate]
 -- Frame 529 Framerate: 994.0 [Very Good Framerate]
 -- Frame 530 Framerate: 72.7 [Very Good Framerate]
 -- Frame 531 Framerate: 73.8 [Very Good Framerate]
 -- Frame 532 Framerate: 72.1 [Very Good Framerate]
 -- Frame 533 Framerate: 76.1 [Very Good Framerate]
 -- Frame 534 Framerate: 72.4 [Very Good Framerate]
 -- Frame 535 Framerate: 73.6 [Very Good Framerate]
 -- Frame 536 Framerate: 73.6 [Very Good Framerate]
 -- Frame 537 Framerate: 73.4 [Very Good Framerate]
 -- Frame 538 Framerate: 78.8 [Very Good Framerate]
 -- Frame 539 Framerate: 73.3 [Very Good Framerate]
 -- Frame 540 Framerate: 74.6 [Very Good Framerate]
 -- Frame 541 Framerate: 73.1 [Very Good Framerate]
 -- Frame 542 Framerate: 72.6 [Very Good Framerate]
 -- Frame 543 Framerate: 81.0 [Very Good Framerate]
 -- Frame 544 Framerate: 79.8 [Very Good Framerate]
 -- Frame 545 Framerate: 78.5 [Very Good Framerate]
 -- Frame 546 Framerate: 79.4 [Very Good Framerate]
 -- Frame 547 Framerate: 76.1 [Very Good Framerate]
 -- Frame 548 Framerate: 77.0 [Very Good Framerate]
 -- Frame 549 Framerate: 77.9 [Very Good Framerate]
 -- Frame 550 Framerate: 78.3 [Very Good Framerate]
 -- Frame 551 Framerate: 77.1 [Very Good Framerate]
 -- Frame 552 Framerate: 79.2 [Very Good Framerate]
 -- Frame 553 Framerate: 76.0 [Very Good Framerate]
 -- Frame 554 Framerate: 77.3 [Very Good Framerate]
 -- Frame 555 Framerate: 76.9 [Very Good Framerate]
 -- Frame 556 Framerate: 78.2 [Very Good Framerate]
 -- Frame 557 Framerate: 77.7 [Very Good Framerate]
 -- Frame 558 Framerate: 77.5 [Very Good Framerate]
 -- Frame 559 Framerate: 80.2 [Very Good Framerate]
 -- Frame 560 Framerate: 76.0 [Very Good Framerate]
 -- Frame 561 Framerate: 77.9 [Very Good Framerate]
 -- Frame 562 Framerate: 77.1 [Very Good Framerate]
 -- Frame 563 Framerate: 78.6 [Very Good Framerate]
 -- Frame 564 Framerate: 74.2 [Very Good Framerate]
 -- Frame 565 Framerate: 76.1 [Very Good Framerate]
 -- Frame 566 Framerate: 73.1 [Very Good Framerate]
 -- Frame 567 Framerate: 73.6 [Very Good Framerate]
 -- Frame 568 Framerate: 73.4 [Very Good Framerate]
 -- Frame 569 Framerate: 77.5 [Very Good Framerate]
 -- Frame 570 Framerate: 78.1 [Very Good Framerate]
 -- Frame 571 Framerate: 88.4 [Very Good Framerate]
 -- Frame 572 Framerate: 111.8 [Very Good Framerate]
 -- Frame 573 Framerate: 107.4 [Very Good Framerate]
 -- Frame 574 Framerate: 103.6 [Very Good Framerate]
 -- Frame 575 Framerate: 105.8 [Very Good Framerate]
 -- Frame 576 Framerate: 106.7 [Very Good Framerate]
 -- Frame 577 Framerate: 106.0 [Very Good Framerate]
 -- Frame 578 Framerate: 109.0 [Very Good Framerate]
 -- Frame 579 Framerate: 99.7 [Very Good Framerate]
 -- Frame 580 Framerate: 106.9 [Very Good Framerate]
 -- Frame 581 Framerate: 103.5 [Very Good Framerate]
 -- Frame 582 Framerate: 106.5 [Very Good Framerate]
 -- Frame 583 Framerate: 105.6 [Very Good Framerate]
 -- Frame 584 Framerate: 107.0 [Very Good Framerate]
 -- Frame 585 Framerate: 87.9 [Very Good Framerate]
 -- Frame 586 Framerate: 93.3 [Very Good Framerate]
 -- Frame 587 Framerate: 91.5 [Very Good Framerate]
 -- Frame 588 Framerate: 89.5 [Very Good Framerate]
 -- Frame 589 Framerate: 107.8 [Very Good Framerate]
 -- Frame 590 Framerate: 108.7 [Very Good Framerate]
 -- Frame 591 Framerate: 86.6 [Very Good Framerate]
 -- Frame 592 Framerate: 89.6 [Very Good Framerate]
 -- Frame 593 Framerate: 89.3 [Very Good Framerate]
 -- Frame 594 Framerate: 102.3 [Very Good Framerate]
 -- Frame 595 Framerate: 102.5 [Very Good Framerate]
 -- Frame 596 Framerate: 100.8 [Very Good Framerate]
 -- Frame 597 Framerate: 101.9 [Very Good Framerate]
 -- Frame 598 Framerate: 96.5 [Very Good Framerate]
 -- Frame 599 Framerate: 98.5 [Very Good Framerate]
 -- Frame 600 Framerate: 100.4 [Very Good Framerate]
 -- Frame 601 Framerate: 99.4 [Very Good Framerate]
 -- Frame 602 Framerate: 100.9 [Very Good Framerate]
 -- Frame 603 Framerate: 102.8 [Very Good Framerate]
 -- Frame 604 Framerate: 98.0 [Very Good Framerate]
 -- Frame 605 Framerate: 101.2 [Very Good Framerate]
 -- Frame 606 Framerate: 98.7 [Very Good Framerate]
 -- Frame 607 Framerate: 98.5 [Very Good Framerate]
 -- Frame 608 Framerate: 99.3 [Very Good Framerate]
 -- Frame 609 Framerate: 104.9 [Very Good Framerate]
 -- Frame 610 Framerate: 95.7 [Very Good Framerate]
 -- Frame 611 Framerate: 102.0 [Very Good Framerate]
 -- Frame 612 Framerate: 98.6 [Very Good Framerate]
 -- Frame 613 Framerate: 103.0 [Very Good Framerate]
 -- Frame 614 Framerate: 100.1 [Very Good Framerate]
 -- Frame 615 Framerate: 95.3 [Very Good Framerate]
 -- Frame 616 Framerate: 114.5 [Very Good Framerate]
 -- Frame 617 Framerate: 98.0 [Very Good Framerate]
 -- Frame 618 Framerate: 77.1 [Very Good Framerate]
 -- Frame 619 Framerate: 75.9 [Very Good Framerate]
 -- Frame 620 Framerate: 76.9 [Very Good Framerate]
 -- Frame 621 Framerate: 77.3 [Very Good Framerate]
 -- Frame 622 Framerate: 78.2 [Very Good Framerate]
 -- Frame 623 Framerate: 76.8 [Very Good Framerate]
 -- Frame 624 Framerate: 79.6 [Very Good Framerate]
 -- Frame 625 Framerate: 77.0 [Very Good Framerate]
 -- Frame 626 Framerate: 78.2 [Very Good Framerate]
 -- Frame 627 Framerate: 78.6 [Very Good Framerate]
 -- Frame 628 Framerate: 79.0 [Very Good Framerate]
 -- Frame 629 Framerate: 76.1 [Very Good Framerate]
 -- Frame 630 Framerate: 77.9 [Very Good Framerate]
 -- Frame 631 Framerate: 77.5 [Very Good Framerate]
 -- Frame 632 Framerate: 89.9 [Very Good Framerate]
 -- Frame 633 Framerate: 86.6 [Very Good Framerate]
 -- Frame 634 Framerate: 80.6 [Very Good Framerate]
 -- Frame 635 Framerate: 81.2 [Very Good Framerate]
 -- Frame 636 Framerate: 78.6 [Very Good Framerate]
 -- Frame 637 Framerate: 80.8 [Very Good Framerate]
 -- Frame 638 Framerate: 79.4 [Very Good Framerate]
 -- Frame 639 Framerate: 80.9 [Very Good Framerate]
 -- Frame 640 Framerate: 81.2 [Very Good Framerate]
 -- Frame 641 Framerate: 82.9 [Very Good Framerate]
 -- Frame 642 Framerate: 78.8 [Very Good Framerate]
 -- Frame 643 Framerate: 74.8 [Very Good Framerate]
 -- Frame 644 Framerate: 75.9 [Very Good Framerate]
 -- Frame 645 Framerate: 75.3 [Very Good Framerate]
 -- Frame 646 Framerate: 75.8 [Very Good Framerate]
 -- Frame 647 Framerate: 76.3 [Very Good Framerate]
 -- Frame 648 Framerate: 74.0 [Very Good Framerate]
 -- Frame 649 Framerate: 268.5 [Very Good Framerate]
 -- Frame 650 Framerate: 81.8 [Very Good Framerate]
 -- Frame 651 Framerate: 75.9 [Very Good Framerate]
 -- Frame 652 Framerate: 73.3 [Very Good Framerate]
 -- Frame 653 Framerate: 89.5 [Very Good Framerate]
 -- Frame 654 Framerate: 95.9 [Very Good Framerate]
 -- Frame 655 Framerate: 86.8 [Very Good Framerate]
 -- Frame 656 Framerate: 101.8 [Very Good Framerate]
 -- Frame 657 Framerate: 102.0 [Very Good Framerate]
 -- Frame 658 Framerate: 99.2 [Very Good Framerate]
 -- Frame 659 Framerate: 101.7 [Very Good Framerate]
 -- Frame 660 Framerate: 107.7 [Very Good Framerate]
 -- Frame 661 Framerate: 97.6 [Very Good Framerate]
 -- Frame 662 Framerate: 101.2 [Very Good Framerate]
 -- Frame 663 Framerate: 97.5 [Very Good Framerate]
 -- Frame 664 Framerate: 99.3 [Very Good Framerate]
 -- Frame 665 Framerate: 101.4 [Very Good Framerate]
 -- Frame 666 Framerate: 99.0 [Very Good Framerate]
 -- Frame 667 Framerate: 83.6 [Very Good Framerate]
 -- Frame 668 Framerate: 88.1 [Very Good Framerate]
 -- Frame 669 Framerate: 88.4 [Very Good Framerate]
 -- Frame 670 Framerate: 87.4 [Very Good Framerate]
 -- Frame 671 Framerate: 87.3 [Very Good Framerate]
 -- Frame 672 Framerate: 87.0 [Very Good Framerate]
 -- Frame 673 Framerate: 87.2 [Very Good Framerate]
 -- Frame 674 Framerate: 96.7 [Very Good Framerate]
 -- Frame 675 Framerate: 97.2 [Very Good Framerate]
 -- Frame 676 Framerate: 96.5 [Very Good Framerate]
 -- Frame 677 Framerate: 98.0 [Very Good Framerate]
 -- Frame 678 Framerate: 97.6 [Very Good Framerate]
 -- Frame 679 Framerate: 99.0 [Very Good Framerate]
 -- Frame 680 Framerate: 92.8 [Very Good Framerate]
 -- Frame 681 Framerate: 96.1 [Very Good Framerate]
 -- Frame 682 Framerate: 97.6 [Very Good Framerate]
 -- Frame 683 Framerate: 85.8 [Very Good Framerate]
 -- Frame 684 Framerate: 86.3 [Very Good Framerate]
 -- Frame 685 Framerate: 86.0 [Very Good Framerate]
 -- Frame 686 Framerate: 90.2 [Very Good Framerate]
 -- Frame 687 Framerate: 84.4 [Very Good Framerate]
 -- Frame 688 Framerate: 87.1 [Very Good Framerate]
 -- Frame 689 Framerate: 85.1 [Very Good Framerate]
 -- Frame 690 Framerate: 85.7 [Very Good Framerate]
 -- Frame 691 Framerate: 87.1 [Very Good Framerate]
 -- Frame 692 Framerate: 88.5 [Very Good Framerate]
 -- Frame 693 Framerate: 84.1 [Very Good Framerate]
 -- Frame 694 Framerate: 85.5 [Very Good Framerate]
 -- Frame 695 Framerate: 87.9 [Very Good Framerate]
 -- Frame 696 Framerate: 85.8 [Very Good Framerate]
 -- Frame 697 Framerate: 85.4 [Very Good Framerate]
 -- Frame 698 Framerate: 88.1 [Very Good Framerate]
 -- Frame 699 Framerate: 84.9 [Very Good Framerate]
 -- Frame 700 Framerate: 87.6 [Very Good Framerate]
 -- Frame 701 Framerate: 97.2 [Very Good Framerate]
 -- Frame 702 Framerate: 100.5 [Very Good Framerate]
 -- Frame 703 Framerate: 88.1 [Very Good Framerate]
 -- Frame 704 Framerate: 89.9 [Very Good Framerate]
 -- Frame 705 Framerate: 104.4 [Very Good Framerate]
 -- Frame 706 Framerate: 84.6 [Very Good Framerate]
 -- Frame 707 Framerate: 87.1 [Very Good Framerate]
 -- Frame 708 Framerate: 87.4 [Very Good Framerate]
 -- Frame 709 Framerate: 88.2 [Very Good Framerate]
 -- Frame 710 Framerate: 87.4 [Very Good Framerate]
 -- Frame 711 Framerate: 88.8 [Very Good Framerate]
 -- Frame 712 Framerate: 85.0 [Very Good Framerate]
 -- Frame 713 Framerate: 88.0 [Very Good Framerate]
 -- Frame 714 Framerate: 87.3 [Very Good Framerate]
 -- Frame 715 Framerate: 87.4 [Very Good Framerate]
 -- Frame 716 Framerate: 88.0 [Very Good Framerate]
 -- Frame 717 Framerate: 89.8 [Very Good Framerate]
 -- Frame 718 Framerate: 45.1 [Very Good Framerate]
 -- Frame 719 Framerate: 360.1 [Very Good Framerate]
 -- Frame 720 Framerate: 125.0 [Very Good Framerate]
 -- Frame 721 Framerate: 73.0 [Very Good Framerate]
 -- Frame 722 Framerate: 74.8 [Very Good Framerate]
 -- Frame 723 Framerate: 101.0 [Very Good Framerate]
 -- Frame 724 Framerate: 85.4 [Very Good Framerate]
 -- Frame 725 Framerate: 72.6 [Very Good Framerate]
 -- Frame 726 Framerate: 72.2 [Very Good Framerate]
 -- Frame 727 Framerate: 80.5 [Very Good Framerate]
 -- Frame 728 Framerate: 78.6 [Very Good Framerate]
 -- Frame 729 Framerate: 73.0 [Very Good Framerate]
 -- Frame 730 Framerate: 75.1 [Very Good Framerate]
 -- Frame 731 Framerate: 72.2 [Very Good Framerate]
 -- Frame 732 Framerate: 73.4 [Very Good Framerate]
 -- Frame 733 Framerate: 81.9 [Very Good Framerate]
 -- Frame 734 Framerate: 96.6 [Very Good Framerate]
 -- Frame 735 Framerate: 88.6 [Very Good Framerate]
 -- Frame 736 Framerate: 104.2 [Very Good Framerate]
 -- Frame 737 Framerate: 104.4 [Very Good Framerate]
 -- Frame 738 Framerate: 96.1 [Very Good Framerate]
 -- Frame 739 Framerate: 98.0 [Very Good Framerate]
 -- Frame 740 Framerate: 101.6 [Very Good Framerate]
 -- Frame 741 Framerate: 99.8 [Very Good Framerate]
 -- Frame 742 Framerate: 100.0 [Very Good Framerate]
 -- Frame 743 Framerate: 104.6 [Very Good Framerate]
 -- Frame 744 Framerate: 96.5 [Very Good Framerate]
 -- Frame 745 Framerate: 89.8 [Very Good Framerate]
 -- Frame 746 Framerate: 90.1 [Very Good Framerate]
 -- Frame 747 Framerate: 89.8 [Very Good Framerate]
 -- Frame 748 Framerate: 89.2 [Very Good Framerate]
 -- Frame 749 Framerate: 108.1 [Very Good Framerate]
 -- Frame 750 Framerate: 87.5 [Very Good Framerate]
 -- Frame 751 Framerate: 89.3 [Very Good Framerate]
 -- Frame 752 Framerate: 89.3 [Very Good Framerate]
 -- Frame 753 Framerate: 87.5 [Very Good Framerate]
 -- Frame 754 Framerate: 89.2 [Very Good Framerate]
 -- Frame 755 Framerate: 87.6 [Very Good Framerate]
 -- Frame 756 Framerate: 91.5 [Very Good Framerate]
 -- Frame 757 Framerate: 99.8 [Very Good Framerate]
 -- Frame 758 Framerate: 106.9 [Very Good Framerate]
 -- Frame 759 Framerate: 91.2 [Very Good Framerate]
 -- Frame 760 Framerate: 107.2 [Very Good Framerate]
 -- Frame 761 Framerate: 91.4 [Very Good Framerate]
 -- Frame 762 Framerate: 108.5 [Very Good Framerate]
 -- Frame 763 Framerate: 87.4 [Very Good Framerate]
 -- Frame 764 Framerate: 90.2 [Very Good Framerate]
 -- Frame 765 Framerate: 90.4 [Very Good Framerate]
 -- Frame 766 Framerate: 90.2 [Very Good Framerate]
 -- Frame 767 Framerate: 109.2 [Very Good Framerate]
 -- Frame 768 Framerate: 92.9 [Very Good Framerate]
 -- Frame 769 Framerate: 85.9 [Very Good Framerate]
 -- Frame 770 Framerate: 89.0 [Very Good Framerate]
 -- Frame 771 Framerate: 89.0 [Very Good Framerate]
 -- Frame 772 Framerate: 89.2 [Very Good Framerate]
 -- Frame 773 Framerate: 88.3 [Very Good Framerate]
 -- Frame 774 Framerate: 89.7 [Very Good Framerate]
 -- Frame 775 Framerate: 92.9 [Very Good Framerate]
 -- Frame 776 Framerate: 84.2 [Very Good Framerate]
 -- Frame 777 Framerate: 92.3 [Very Good Framerate]
 -- Frame 778 Framerate: 89.8 [Very Good Framerate]
 -- Frame 779 Framerate: 88.1 [Very Good Framerate]
 -- Frame 780 Framerate: 90.6 [Very Good Framerate]
 -- Frame 781 Framerate: 92.9 [Very Good Framerate]
 -- Frame 782 Framerate: 86.0 [Very Good Framerate]
 -- Frame 783 Framerate: 88.4 [Very Good Framerate]
 -- Frame 784 Framerate: 91.0 [Very Good Framerate]
 -- Frame 785 Framerate: 89.8 [Very Good Framerate]
 -- Frame 786 Framerate: 90.3 [Very Good Framerate]
 -- Frame 787 Framerate: 93.3 [Very Good Framerate]
 -- Frame 788 Framerate: 85.3 [Very Good Framerate]
 -- Frame 789 Framerate: 90.1 [Very Good Framerate]
 -- Frame 790 Framerate: 106.0 [Very Good Framerate]
 -- Frame 791 Framerate: 103.0 [Very Good Framerate]
 -- Frame 792 Framerate: 88.6 [Very Good Framerate]
 -- Frame 793 Framerate: 88.9 [Very Good Framerate]
 -- Frame 794 Framerate: 92.2 [Very Good Framerate]
 -- Frame 795 Framerate: 87.3 [Very Good Framerate]
 -- Frame 796 Framerate: 89.8 [Very Good Framerate]
 -- Frame 797 Framerate: 89.1 [Very Good Framerate]
 -- Frame 798 Framerate: 108.2 [Very Good Framerate]
 -- Frame 799 Framerate: 100.5 [Very Good Framerate]
 -- Frame 800 Framerate: 90.6 [Very Good Framerate]
 -- Frame 801 Framerate: 84.2 [Very Good Framerate]
 -- Frame 802 Framerate: 88.2 [Very Good Framerate]
 -- Frame 803 Framerate: 87.2 [Very Good Framerate]
 -- Frame 804 Framerate: 100.4 [Very Good Framerate]
 -- Frame 805 Framerate: 88.5 [Very Good Framerate]
 -- Frame 806 Framerate: 103.0 [Very Good Framerate]
 -- Frame 807 Framerate: 94.4 [Very Good Framerate]
 -- Frame 808 Framerate: 98.8 [Very Good Framerate]
 -- Frame 809 Framerate: 100.4 [Very Good Framerate]
 -- Frame 810 Framerate: 99.7 [Very Good Framerate]
 -- Frame 811 Framerate: 100.5 [Very Good Framerate]
 -- Frame 812 Framerate: 99.6 [Very Good Framerate]
 -- Frame 813 Framerate: 104.4 [Very Good Framerate]
 -- Frame 814 Framerate: 94.3 [Very Good Framerate]
 -- Frame 815 Framerate: 98.9 [Very Good Framerate]
 -- Frame 816 Framerate: 97.7 [Very Good Framerate]
 -- Frame 817 Framerate: 87.8 [Very Good Framerate]
 -- Frame 818 Framerate: 89.5 [Very Good Framerate]
 -- Frame 819 Framerate: 91.1 [Very Good Framerate]
 -- Frame 820 Framerate: 84.7 [Very Good Framerate]
 -- Frame 821 Framerate: 87.8 [Very Good Framerate]
 -- Frame 822 Framerate: 89.1 [Very Good Framerate]
 -- Frame 823 Framerate: 89.4 [Very Good Framerate]
 -- Frame 824 Framerate: 88.8 [Very Good Framerate]
 -- Frame 825 Framerate: 120.8 [Very Good Framerate]
 -- Frame 826 Framerate: 101.8 [Very Good Framerate]
 -- Frame 827 Framerate: 107.5 [Very Good Framerate]
 -- Frame 828 Framerate: 103.4 [Very Good Framerate]
 -- Frame 829 Framerate: 109.1 [Very Good Framerate]
 -- Frame 830 Framerate: 105.4 [Very Good Framerate]
 -- Frame 831 Framerate: 108.6 [Very Good Framerate]
 -- Frame 832 Framerate: 108.8 [Very Good Framerate]
 -- Frame 833 Framerate: 101.9 [Very Good Framerate]
 -- Frame 834 Framerate: 103.1 [Very Good Framerate]
 -- Frame 835 Framerate: 110.2 [Very Good Framerate]
 -- Frame 836 Framerate: 108.6 [Very Good Framerate]
 -- Frame 837 Framerate: 103.6 [Very Good Framerate]
 -- Frame 838 Framerate: 114.5 [Very Good Framerate]
 -- Frame 839 Framerate: 102.6 [Very Good Framerate]
 -- Frame 840 Framerate: 108.0 [Very Good Framerate]
 -- Frame 841 Framerate: 104.0 [Very Good Framerate]
 -- Frame 842 Framerate: 106.5 [Very Good Framerate]
 -- Frame 843 Framerate: 105.0 [Very Good Framerate]
 -- Frame 844 Framerate: 112.8 [Very Good Framerate]
 -- Frame 845 Framerate: 101.7 [Very Good Framerate]
 -- Frame 846 Framerate: 106.1 [Very Good Framerate]
 -- Frame 847 Framerate: 104.5 [Very Good Framerate]
 -- Frame 848 Framerate: 108.0 [Very Good Framerate]
 -- Frame 849 Framerate: 105.8 [Very Good Framerate]
 -- Frame 850 Framerate: 105.1 [Very Good Framerate]
 -- Frame 851 Framerate: 108.8 [Very Good Framerate]
 -- Frame 852 Framerate: 99.0 [Very Good Framerate]
 -- Frame 853 Framerate: 106.2 [Very Good Framerate]
 -- Frame 854 Framerate: 104.9 [Very Good Framerate]
 -- Frame 855 Framerate: 103.7 [Very Good Framerate]
 -- Frame 856 Framerate: 105.3 [Very Good Framerate]
 -- Frame 857 Framerate: 110.8 [Very Good Framerate]
 -- Frame 858 Framerate: 85.6 [Very Good Framerate]
 -- Frame 859 Framerate: 106.9 [Very Good Framerate]
 -- Frame 860 Framerate: 88.5 [Very Good Framerate]
 -- Frame 861 Framerate: 91.0 [Very Good Framerate]
 -- Frame 862 Framerate: 91.2 [Very Good Framerate]
 -- Frame 863 Framerate: 89.8 [Very Good Framerate]
 -- Frame 864 Framerate: 91.8 [Very Good Framerate]
 -- Frame 865 Framerate: 86.5 [Very Good Framerate]
 -- Frame 866 Framerate: 114.1 [Very Good Framerate]
 -- Frame 867 Framerate: 83.8 [Very Good Framerate]
 -- Frame 868 Framerate: 84.1 [Very Good Framerate]
